ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2013,"2013",0,"Total",58689,9516,"Census Tract 73.01, San Diego County, CA","14000US06073007301"
2013,"2013",0,"Total",79762,24140,"Census Tract 73.02, San Diego County, CA","14000US06073007302"
2013,"2013",0,"Total",62484,7009,"Census Tract 74, San Diego County, CA","14000US06073007400"
2013,"2013",0,"Total",42186,5945,"Census Tract 75.01, San Diego County, CA","14000US06073007501"
2013,"2013",0,"Total",52865,6462,"Census Tract 75.02, San Diego County, CA","14000US06073007502"
2013,"2013",0,"Total",57703,6374,"Census Tract 76, San Diego County, CA","14000US06073007600"
2013,"2013",0,"Total",78680,8302,"Census Tract 77.01, San Diego County, CA","14000US06073007701"
2013,"2013",0,"Total",55981,3769.0000000000005,"Census Tract 77.02, San Diego County, CA","14000US06073007702"
2013,"2013",0,"Total",51397,4780,"Census Tract 78, San Diego County, CA","14000US06073007800"
2013,"2013",0,"Total",56961,17531,"Census Tract 79.03, San Diego County, CA","14000US06073007903"
2013,"2013",0,"Total",55551,15343,"Census Tract 79.05, San Diego County, CA","14000US06073007905"
2013,"2013",0,"Total",56648,11560,"Census Tract 79.07, San Diego County, CA","14000US06073007907"
2013,"2013",0,"Total",55650,13472,"Census Tract 79.08, San Diego County, CA","14000US06073007908"
2013,"2013",0,"Total",60872,7209.000000000001,"Census Tract 79.10, San Diego County, CA","14000US06073007910"
2013,"2013",0,"Total",103229,11000,"Census Tract 80.02, San Diego County, CA","14000US06073008002"
2013,"2013",0,"Total",80388,27629.000000000004,"Census Tract 80.03, San Diego County, CA","14000US06073008003"
2013,"2013",0,"Total",85255,10473,"Census Tract 80.06, San Diego County, CA","14000US06073008006"
2013,"2013",0,"Total",85313,18381,"Census Tract 81.01, San Diego County, CA","14000US06073008101"
2013,"2013",0,"Total",126111,18852,"Census Tract 81.02, San Diego County, CA","14000US06073008102"
2013,"2013",0,"Total",76125,21681,"Census Tract 82, San Diego County, CA","14000US06073008200"
2013,"2013",0,"Total",81009,6984,"Census Tract 83.01, San Diego County, CA","14000US06073008301"
2013,"2013",0,"Total",134261,30697,"Census Tract 83.03, San Diego County, CA","14000US06073008303"
2013,"2013",0,"Total",44390,6006,"Census Tract 83.05, San Diego County, CA","14000US06073008305"
2013,"2013",0,"Total",100556,18294,"Census Tract 83.06, San Diego County, CA","14000US06073008306"
2013,"2013",0,"Total",91616,9333,"Census Tract 83.07, San Diego County, CA","14000US06073008307"
2013,"2013",0,"Total",137939,14333.000000000002,"Census Tract 83.10, San Diego County, CA","14000US06073008310"
2013,"2013",0,"Total",154881,10398,"Census Tract 83.11, San Diego County, CA","14000US06073008311"
2013,"2013",0,"Total",123785,14832.000000000002,"Census Tract 83.12, San Diego County, CA","14000US06073008312"
2013,"2013",0,"Total",138977,21071,"Census Tract 83.13, San Diego County, CA","14000US06073008313"
2013,"2013",0,"Total",123304,23290,"Census Tract 83.24, San Diego County, CA","14000US06073008324"
2013,"2013",0,"Total",128314,18488,"Census Tract 83.27, San Diego County, CA","14000US06073008327"
2013,"2013",0,"Total",165893,18908,"Census Tract 83.28, San Diego County, CA","14000US06073008328"
2013,"2013",0,"Total",81955,12569,"Census Tract 83.29, San Diego County, CA","14000US06073008329"
2013,"2013",0,"Total",111483,15375.000000000002,"Census Tract 83.30, San Diego County, CA","14000US06073008330"
2013,"2013",0,"Total",145000,17795,"Census Tract 83.31, San Diego County, CA","14000US06073008331"
2013,"2013",0,"Total",138201,19704,"Census Tract 83.33, San Diego County, CA","14000US06073008333"
2013,"2013",0,"Total",148478,5748,"Census Tract 83.35, San Diego County, CA","14000US06073008335"
2013,"2013",0,"Total",126442,17599,"Census Tract 83.36, San Diego County, CA","14000US06073008336"
2013,"2013",0,"Total",111343,7647.999999999999,"Census Tract 83.37, San Diego County, CA","14000US06073008337"
2013,"2013",0,"Total",64276,14237,"Census Tract 83.39, San Diego County, CA","14000US06073008339"
2013,"2013",0,"Total",76554,13048,"Census Tract 83.40, San Diego County, CA","14000US06073008340"
2013,"2013",0,"Total",68696,18257,"Census Tract 83.41, San Diego County, CA","14000US06073008341"
2013,"2013",0,"Total",52024,8952,"Census Tract 83.43, San Diego County, CA","14000US06073008343"
2013,"2013",0,"Total",102212,27456,"Census Tract 83.44, San Diego County, CA","14000US06073008344"
2013,"2013",0,"Total",69057,9224,"Census Tract 83.45, San Diego County, CA","14000US06073008345"
2013,"2013",0,"Total",132281,16777,"Census Tract 83.46, San Diego County, CA","14000US06073008346"
2013,"2013",0,"Total",100264,7128,"Census Tract 83.47, San Diego County, CA","14000US06073008347"
2013,"2013",0,"Total",89179,9671,"Census Tract 83.48, San Diego County, CA","14000US06073008348"
2013,"2013",0,"Total",79032,12006,"Census Tract 83.49, San Diego County, CA","14000US06073008349"
2013,"2013",0,"Total",99688,10078,"Census Tract 83.50, San Diego County, CA","14000US06073008350"
2013,"2013",0,"Total",66522,12292,"Census Tract 83.51, San Diego County, CA","14000US06073008351"
2013,"2013",0,"Total",85500,18102,"Census Tract 83.52, San Diego County, CA","14000US06073008352"
2013,"2013",0,"Total",82794,9733,"Census Tract 83.53, San Diego County, CA","14000US06073008353"
2013,"2013",0,"Total",96905,16559,"Census Tract 83.54, San Diego County, CA","14000US06073008354"
2013,"2013",0,"Total",99563,15910,"Census Tract 83.55, San Diego County, CA","14000US06073008355"
2013,"2013",0,"Total",73482,15738,"Census Tract 83.56, San Diego County, CA","14000US06073008356"
2013,"2013",0,"Total",81098,8253,"Census Tract 83.57, San Diego County, CA","14000US06073008357"
2013,"2013",0,"Total",75276,7616,"Census Tract 83.58, San Diego County, CA","14000US06073008358"
2013,"2013",0,"Total",53269,6832.999999999999,"Census Tract 83.59, San Diego County, CA","14000US06073008359"
2013,"2013",0,"Total",74068,9538,"Census Tract 83.60, San Diego County, CA","14000US06073008360"
2013,"2013",0,"Total",44397,18415,"Census Tract 83.61, San Diego County, CA","14000US06073008361"
2013,"2013",0,"Total",71319,25119,"Census Tract 83.62, San Diego County, CA","14000US06073008362"
2013,"2013",0,"Total",54014,6814,"Census Tract 83.63, San Diego County, CA","14000US06073008363"
2013,"2013",0,"Total",55337,11119,"Census Tract 83.64, San Diego County, CA","14000US06073008364"
2013,"2013",0,"Total",154000,13014,"Census Tract 83.65, San Diego County, CA","14000US06073008365"
2013,"2013",0,"Total",143500,13077,"Census Tract 83.66, San Diego County, CA","14000US06073008366"
2013,"2013",0,"Total",78089,17113,"Census Tract 85.01, San Diego County, CA","14000US06073008501"
2013,"2013",0,"Total",63041,3917,"Census Tract 85.02, San Diego County, CA","14000US06073008502"
2013,"2013",0,"Total",77500,14561,"Census Tract 85.03, San Diego County, CA","14000US06073008503"
2013,"2013",0,"Total",57904,7907.000000000001,"Census Tract 85.04, San Diego County, CA","14000US06073008504"
2013,"2013",0,"Total",71629,8962,"Census Tract 85.05, San Diego County, CA","14000US06073008505"
2013,"2013",0,"Total",71376,5657,"Census Tract 85.06, San Diego County, CA","14000US06073008506"
2013,"2013",0,"Total",62690,10678,"Census Tract 85.07, San Diego County, CA","14000US06073008507"
2013,"2013",0,"Total",61972,5368,"Census Tract 85.09, San Diego County, CA","14000US06073008509"
2013,"2013",0,"Total",44113,3725,"Census Tract 85.10, San Diego County, CA","14000US06073008510"
2013,"2013",0,"Total",76563,7664,"Census Tract 85.11, San Diego County, CA","14000US06073008511"
2013,"2013",0,"Total",81981,7502,"Census Tract 85.12, San Diego County, CA","14000US06073008512"
2013,"2013",0,"Total",94063,10870,"Census Tract 85.13, San Diego County, CA","14000US06073008513"
2013,"2013",0,"Total",46310,6299,"Census Tract 86, San Diego County, CA","14000US06073008600"
2013,"2013",0,"Total",60438,9783,"Census Tract 87.01, San Diego County, CA","14000US06073008701"
2013,"2013",0,"Total",66542,6332,"Census Tract 87.02, San Diego County, CA","14000US06073008702"
2013,"2013",0,"Total",38707,5456,"Census Tract 88, San Diego County, CA","14000US06073008800"
2013,"2013",0,"Total",59750,8663,"Census Tract 89.01, San Diego County, CA","14000US06073008901"
2013,"2013",0,"Total",59085,14827.999999999998,"Census Tract 89.02, San Diego County, CA","14000US06073008902"
2013,"2013",0,"Total",56311,12343,"Census Tract 90, San Diego County, CA","14000US06073009000"
2013,"2013",0,"Total",69856,8600,"Census Tract 91.01, San Diego County, CA","14000US06073009101"
2013,"2013",0,"Total",37464,4946,"Census Tract 91.02, San Diego County, CA","14000US06073009102"
2013,"2013",0,"Total",88041,14854,"Census Tract 91.03, San Diego County, CA","14000US06073009103"
2013,"2013",0,"Total",85815,14338.000000000002,"Census Tract 91.04, San Diego County, CA","14000US06073009104"
2013,"2013",0,"Total",62670,10420,"Census Tract 91.06, San Diego County, CA","14000US06073009106"
2013,"2013",0,"Total",54855,6443,"Census Tract 91.07, San Diego County, CA","14000US06073009107"
2013,"2013",0,"Total",61378,7422,"Census Tract 92.01, San Diego County, CA","14000US06073009201"
2013,"2013",0,"Total",95877,16267.000000000002,"Census Tract 92.02, San Diego County, CA","14000US06073009202"
2013,"2013",0,"Total",63247,5018,"Census Tract 93.01, San Diego County, CA","14000US06073009301"
2013,"2013",0,"Total",66818,5218,"Census Tract 93.04, San Diego County, CA","14000US06073009304"
2013,"2013",0,"Total",81445,11418,"Census Tract 93.05, San Diego County, CA","14000US06073009305"
2013,"2013",0,"Total",85972,29823.000000000004,"Census Tract 93.06, San Diego County, CA","14000US06073009306"
2013,"2013",0,"Total",51875,7448.000000000001,"Census Tract 94, San Diego County, CA","14000US06073009400"
2013,"2013",0,"Total",72395,4094,"Census Tract 95.02, San Diego County, CA","14000US06073009502"
2013,"2013",0,"Total",185298,24166,"Census Tract 95.04, San Diego County, CA","14000US06073009504"
2013,"2013",0,"Total",104739,8398,"Census Tract 95.05, San Diego County, CA","14000US06073009505"
2013,"2013",0,"Total",102215,7220,"Census Tract 95.06, San Diego County, CA","14000US06073009506"
2013,"2013",0,"Total",95565,5794,"Census Tract 95.07, San Diego County, CA","14000US06073009507"
2013,"2013",0,"Total",66200,13847,"Census Tract 95.09, San Diego County, CA","14000US06073009509"
2013,"2013",0,"Total",60135,5760,"Census Tract 95.10, San Diego County, CA","14000US06073009510"
2013,"2013",0,"Total",46429,8614,"Census Tract 95.11, San Diego County, CA","14000US06073009511"
2013,"2013",0,"Total",63406,12002,"Census Tract 96.02, San Diego County, CA","14000US06073009602"
2013,"2013",0,"Total",51669,2976,"Census Tract 96.03, San Diego County, CA","14000US06073009603"
2013,"2013",0,"Total",60774,17251,"Census Tract 96.04, San Diego County, CA","14000US06073009604"
2013,"2013",0,"Total",69440,11923,"Census Tract 97.03, San Diego County, CA","14000US06073009703"
2013,"2013",0,"Total",90479,5437,"Census Tract 97.04, San Diego County, CA","14000US06073009704"
2013,"2013",0,"Total",90795,9775,"Census Tract 97.05, San Diego County, CA","14000US06073009705"
2013,"2013",0,"Total",97829,13089,"Census Tract 97.06, San Diego County, CA","14000US06073009706"
2013,"2013",0,"Total",59280,15405.999999999998,"Census Tract 98.01, San Diego County, CA","14000US06073009801"
2013,"2013",0,"Total",54375,5747,"Census Tract 98.02, San Diego County, CA","14000US06073009802"
2013,"2013",0,"Total",70045,11360,"Census Tract 98.04, San Diego County, CA","14000US06073009804"
2013,"2013",0,"Total",85807,17045,"Census Tract 98.05, San Diego County, CA","14000US06073009805"
2013,"2013",0,"Total",72097,8570,"Census Tract 100.01, San Diego County, CA","14000US06073010001"
2013,"2013",0,"Total",63717,6089,"Census Tract 100.03, San Diego County, CA","14000US06073010003"
2013,"2013",0,"Total",53582,5134,"Census Tract 100.04, San Diego County, CA","14000US06073010004"
2013,"2013",0,"Total",34614,5364,"Census Tract 100.05, San Diego County, CA","14000US06073010005"
2013,"2013",0,"Total",41677,4246,"Census Tract 100.09, San Diego County, CA","14000US06073010009"
2013,"2013",0,"Total",42455,6105,"Census Tract 100.10, San Diego County, CA","14000US06073010010"
2013,"2013",0,"Total",64167,6930.000000000001,"Census Tract 100.11, San Diego County, CA","14000US06073010011"
2013,"2013",0,"Total",36891,5630,"Census Tract 100.12, San Diego County, CA","14000US06073010012"
2013,"2013",0,"Total",31521,4200,"Census Tract 100.13, San Diego County, CA","14000US06073010013"
2013,"2013",0,"Total",90971,8086,"Census Tract 100.14, San Diego County, CA","14000US06073010014"
2013,"2013",0,"Total",73047,8836,"Census Tract 100.15, San Diego County, CA","14000US06073010015"
2013,"2013",0,"Total",41763,8352,"Census Tract 101.03, San Diego County, CA","14000US06073010103"
2013,"2013",0,"Total",58125,6412,"Census Tract 101.04, San Diego County, CA","14000US06073010104"
2013,"2013",0,"Total",35082,10017,"Census Tract 101.06, San Diego County, CA","14000US06073010106"
2013,"2013",0,"Total",56094,7439,"Census Tract 101.07, San Diego County, CA","14000US06073010107"
2013,"2013",0,"Total",62712,8994,"Census Tract 101.09, San Diego County, CA","14000US06073010109"
2013,"2013",0,"Total",44688,6644,"Census Tract 101.10, San Diego County, CA","14000US06073010110"
2013,"2013",0,"Total",40199,6544,"Census Tract 101.11, San Diego County, CA","14000US06073010111"
2013,"2013",0,"Total",38831,9350,"Census Tract 101.12, San Diego County, CA","14000US06073010112"
2013,"2013",0,"Total",59051,11222,"Census Tract 102, San Diego County, CA","14000US06073010200"
2013,"2013",0,"Total",64125,6851,"Census Tract 103, San Diego County, CA","14000US06073010300"
2013,"2013",0,"Total",50125,6962.000000000001,"Census Tract 104.01, San Diego County, CA","14000US06073010401"
2013,"2013",0,"Total",38138,5166,"Census Tract 104.02, San Diego County, CA","14000US06073010402"
2013,"2013",0,"Total",47337,15574.999999999998,"Census Tract 105.01, San Diego County, CA","14000US06073010501"
2013,"2013",0,"Total",42679,8491,"Census Tract 105.02, San Diego County, CA","14000US06073010502"
2013,"2013",0,"Total",109813,31888.999999999996,"Census Tract 106.01, San Diego County, CA","14000US06073010601"
2013,"2013",0,"Total",76550,16544,"Census Tract 108, San Diego County, CA","14000US06073010800"
2013,"2013",0,"Total",118438,10793,"Census Tract 109, San Diego County, CA","14000US06073010900"
2013,"2013",0,"Total",78674,23137,"Census Tract 110, San Diego County, CA","14000US06073011000"
2013,"2013",0,"Total",86136,24578,"Census Tract 111, San Diego County, CA","14000US06073011100"
2013,"2013",0,"Total",126518,7502,"Census Tract 113, San Diego County, CA","14000US06073011300"
2013,"2013",0,"Total",32256,3534.9999999999995,"Census Tract 116.01, San Diego County, CA","14000US06073011601"
2013,"2013",0,"Total",31708,8886,"Census Tract 116.02, San Diego County, CA","14000US06073011602"
2013,"2013",0,"Total",27267,6605,"Census Tract 117, San Diego County, CA","14000US06073011700"
2013,"2013",0,"Total",34375,5260,"Census Tract 118.01, San Diego County, CA","14000US06073011801"
2013,"2013",0,"Total",34474,4321,"Census Tract 118.02, San Diego County, CA","14000US06073011802"
2013,"2013",0,"Total",53479,4665,"Census Tract 119.02, San Diego County, CA","14000US06073011902"
2013,"2013",0,"Total",36280,8908,"Census Tract 120.02, San Diego County, CA","14000US06073012002"
2013,"2013",0,"Total",50469,8092,"Census Tract 120.03, San Diego County, CA","14000US06073012003"
2013,"2013",0,"Total",51790,5722,"Census Tract 121.01, San Diego County, CA","14000US06073012101"
2013,"2013",0,"Total",40085,5857,"Census Tract 121.02, San Diego County, CA","14000US06073012102"
2013,"2013",0,"Total",45735,8733,"Census Tract 122, San Diego County, CA","14000US06073012200"
2013,"2013",0,"Total",43542,11774,"Census Tract 123.02, San Diego County, CA","14000US06073012302"
2013,"2013",0,"Total",58289,17012,"Census Tract 123.03, San Diego County, CA","14000US06073012303"
2013,"2013",0,"Total",70298,8471,"Census Tract 123.04, San Diego County, CA","14000US06073012304"
2013,"2013",0,"Total",35525,6790.000000000001,"Census Tract 124.01, San Diego County, CA","14000US06073012401"
2013,"2013",0,"Total",43750,6817.999999999999,"Census Tract 124.02, San Diego County, CA","14000US06073012402"
2013,"2013",0,"Total",18231,7630.000000000001,"Census Tract 125.01, San Diego County, CA","14000US06073012501"
2013,"2013",0,"Total",33115,4376,"Census Tract 125.02, San Diego County, CA","14000US06073012502"
2013,"2013",0,"Total",39020,5868,"Census Tract 126, San Diego County, CA","14000US06073012600"
2013,"2013",0,"Total",30000,4039,"Census Tract 127, San Diego County, CA","14000US06073012700"
2013,"2013",0,"Total",40833,10883,"Census Tract 128, San Diego County, CA","14000US06073012800"
2013,"2013",0,"Total",53239,12784,"Census Tract 129, San Diego County, CA","14000US06073012900"
2013,"2013",0,"Total",44871,5641,"Census Tract 130, San Diego County, CA","14000US06073013000"
2013,"2013",0,"Total",32721,4910,"Census Tract 131.02, San Diego County, CA","14000US06073013102"
2013,"2013",0,"Total",40446,9372,"Census Tract 131.03, San Diego County, CA","14000US06073013103"
2013,"2013",0,"Total",34195,3830.0000000000005,"Census Tract 131.04, San Diego County, CA","14000US06073013104"
2013,"2013",0,"Total",32765,5670,"Census Tract 132.03, San Diego County, CA","14000US06073013203"
2013,"2013",0,"Total",35473,7697.999999999999,"Census Tract 132.04, San Diego County, CA","14000US06073013204"
2013,"2013",0,"Total",30505,5400,"Census Tract 132.05, San Diego County, CA","14000US06073013205"
2013,"2013",0,"Total",33570,4189,"Census Tract 132.06, San Diego County, CA","14000US06073013206"
2013,"2013",0,"Total",73724,6211,"Census Tract 133.01, San Diego County, CA","14000US06073013301"
2013,"2013",0,"Total",71534,12741,"Census Tract 133.02, San Diego County, CA","14000US06073013302"
2013,"2013",0,"Total",56774,9811,"Census Tract 133.03, San Diego County, CA","14000US06073013303"
2013,"2013",0,"Total",65540,8901,"Census Tract 133.06, San Diego County, CA","14000US06073013306"
2013,"2013",0,"Total",48966,7408.999999999999,"Census Tract 133.07, San Diego County, CA","14000US06073013307"
2013,"2013",0,"Total",52900,11729,"Census Tract 133.08, San Diego County, CA","14000US06073013308"
2013,"2013",0,"Total",79509,6213,"Census Tract 133.09, San Diego County, CA","14000US06073013309"
2013,"2013",0,"Total",80291,12849,"Census Tract 133.10, San Diego County, CA","14000US06073013310"
2013,"2013",0,"Total",100652,9208,"Census Tract 133.11, San Diego County, CA","14000US06073013311"
2013,"2013",0,"Total",59472,4079,"Census Tract 133.12, San Diego County, CA","14000US06073013312"
2013,"2013",0,"Total",100483,13119,"Census Tract 133.13, San Diego County, CA","14000US06073013313"
2013,"2013",0,"Total",90250,14182,"Census Tract 133.14, San Diego County, CA","14000US06073013314"
2013,"2013",0,"Total",79178,9286,"Census Tract 134.01, San Diego County, CA","14000US06073013401"
2013,"2013",0,"Total",80964,7789.999999999999,"Census Tract 134.09, San Diego County, CA","14000US06073013409"
2013,"2013",0,"Total",95633,15126.000000000002,"Census Tract 134.10, San Diego County, CA","14000US06073013410"
2013,"2013",0,"Total",88194,14167,"Census Tract 134.11, San Diego County, CA","14000US06073013411"
2013,"2013",0,"Total",85891,3381,"Census Tract 134.12, San Diego County, CA","14000US06073013412"
2013,"2013",0,"Total",96806,14589,"Census Tract 134.14, San Diego County, CA","14000US06073013414"
2013,"2013",0,"Total",93944,8946,"Census Tract 134.15, San Diego County, CA","14000US06073013415"
2013,"2013",0,"Total",87353,7535,"Census Tract 134.16, San Diego County, CA","14000US06073013416"
2013,"2013",0,"Total",103438,22145,"Census Tract 134.17, San Diego County, CA","14000US06073013417"
2013,"2013",0,"Total",72974,5361,"Census Tract 134.18, San Diego County, CA","14000US06073013418"
2013,"2013",0,"Total",91614,17816,"Census Tract 134.19, San Diego County, CA","14000US06073013419"
2013,"2013",0,"Total",85110,24160,"Census Tract 134.20, San Diego County, CA","14000US06073013420"
2013,"2013",0,"Total",85513,12783,"Census Tract 134.21, San Diego County, CA","14000US06073013421"
2013,"2013",0,"Total",62813,13449,"Census Tract 135.03, San Diego County, CA","14000US06073013503"
2013,"2013",0,"Total",77118,24189,"Census Tract 135.04, San Diego County, CA","14000US06073013504"
2013,"2013",0,"Total",60658,13849,"Census Tract 135.05, San Diego County, CA","14000US06073013505"
2013,"2013",0,"Total",76116,13524,"Census Tract 135.06, San Diego County, CA","14000US06073013506"
2013,"2013",0,"Total",70625,10413,"Census Tract 136.01, San Diego County, CA","14000US06073013601"
2013,"2013",0,"Total",75298,22368,"Census Tract 136.04, San Diego County, CA","14000US06073013604"
2013,"2013",0,"Total",107188,25211,"Census Tract 136.05, San Diego County, CA","14000US06073013605"
2013,"2013",0,"Total",60445,16330,"Census Tract 136.06, San Diego County, CA","14000US06073013606"
2013,"2013",0,"Total",91618,11782,"Census Tract 137.01, San Diego County, CA","14000US06073013701"
2013,"2013",0,"Total",55896,7428,"Census Tract 137.02, San Diego County, CA","14000US06073013702"
2013,"2013",0,"Total",64773,11268,"Census Tract 138.01, San Diego County, CA","14000US06073013801"
2013,"2013",0,"Total",46176,7827.000000000001,"Census Tract 138.02, San Diego County, CA","14000US06073013802"
2013,"2013",0,"Total",71563,8331,"Census Tract 139.03, San Diego County, CA","14000US06073013903"
2013,"2013",0,"Total",85104,8624,"Census Tract 139.05, San Diego County, CA","14000US06073013905"
2013,"2013",0,"Total",52743,7296.000000000001,"Census Tract 139.06, San Diego County, CA","14000US06073013906"
2013,"2013",0,"Total",39104,7144.000000000001,"Census Tract 139.07, San Diego County, CA","14000US06073013907"
2013,"2013",0,"Total",60563,13276,"Census Tract 139.08, San Diego County, CA","14000US06073013908"
2013,"2013",0,"Total",51733,13234,"Census Tract 139.09, San Diego County, CA","14000US06073013909"
2013,"2013",0,"Total",62720,7499,"Census Tract 140.01, San Diego County, CA","14000US06073014001"
2013,"2013",0,"Total",72480,9393,"Census Tract 140.02, San Diego County, CA","14000US06073014002"
2013,"2013",0,"Total",61094,13914.000000000002,"Census Tract 141.01, San Diego County, CA","14000US06073014101"
2013,"2013",0,"Total",62536,9376,"Census Tract 141.02, San Diego County, CA","14000US06073014102"
2013,"2013",0,"Total",61111,8622,"Census Tract 142, San Diego County, CA","14000US06073014200"
2013,"2013",0,"Total",47179,9211,"Census Tract 143, San Diego County, CA","14000US06073014300"
2013,"2013",0,"Total",26058,10483,"Census Tract 144, San Diego County, CA","14000US06073014400"
2013,"2013",0,"Total",51250,7792.000000000001,"Census Tract 145, San Diego County, CA","14000US06073014500"
2013,"2013",0,"Total",50769,8822,"Census Tract 146.01, San Diego County, CA","14000US06073014601"
2013,"2013",0,"Total",74861,11911,"Census Tract 146.02, San Diego County, CA","14000US06073014602"
2013,"2013",0,"Total",59667,12491,"Census Tract 147, San Diego County, CA","14000US06073014700"
2013,"2013",0,"Total",39696,5513,"Census Tract 148.03, San Diego County, CA","14000US06073014803"
2013,"2013",0,"Total",54560,9626,"Census Tract 148.04, San Diego County, CA","14000US06073014804"
2013,"2013",0,"Total",53281,10179,"Census Tract 148.05, San Diego County, CA","14000US06073014805"
2013,"2013",0,"Total",31161,9902,"Census Tract 148.06, San Diego County, CA","14000US06073014806"
2013,"2013",0,"Total",53250,13083,"Census Tract 149.01, San Diego County, CA","14000US06073014901"
2013,"2013",0,"Total",49094,4033,"Census Tract 149.02, San Diego County, CA","14000US06073014902"
2013,"2013",0,"Total",58617,10929,"Census Tract 150, San Diego County, CA","14000US06073015000"
2013,"2013",0,"Total",74531,10466,"Census Tract 151, San Diego County, CA","14000US06073015100"
2013,"2013",0,"Total",98631,13410,"Census Tract 152, San Diego County, CA","14000US06073015200"
2013,"2013",0,"Total",44722,4901,"Census Tract 153.01, San Diego County, CA","14000US06073015301"
2013,"2013",0,"Total",73990,12425,"Census Tract 153.02, San Diego County, CA","14000US06073015302"
2013,"2013",0,"Total",100750,19355,"Census Tract 154.03, San Diego County, CA","14000US06073015403"
2013,"2013",0,"Total",42270,12567,"Census Tract 154.04, San Diego County, CA","14000US06073015404"
2013,"2013",0,"Total",86967,12395,"Census Tract 154.05, San Diego County, CA","14000US06073015405"
2013,"2013",0,"Total",97083,22851,"Census Tract 154.06, San Diego County, CA","14000US06073015406"
2013,"2013",0,"Total",74535,11707,"Census Tract 155.01, San Diego County, CA","14000US06073015501"
2013,"2013",0,"Total",81875,11450,"Census Tract 155.02, San Diego County, CA","14000US06073015502"
2013,"2013",0,"Total",47618,12183,"Census Tract 156.01, San Diego County, CA","14000US06073015601"
2013,"2013",0,"Total",118571,20045,"Census Tract 156.02, San Diego County, CA","14000US06073015602"
2013,"2013",0,"Total",33636,5511,"Census Tract 157.01, San Diego County, CA","14000US06073015701"
2013,"2013",0,"Total",23361,3066,"Census Tract 157.03, San Diego County, CA","14000US06073015703"
2013,"2013",0,"Total",44890,8840,"Census Tract 157.04, San Diego County, CA","14000US06073015704"
2013,"2013",0,"Total",28698,5764,"Census Tract 158.01, San Diego County, CA","14000US06073015801"
2013,"2013",0,"Total",30998,2973,"Census Tract 158.02, San Diego County, CA","14000US06073015802"
2013,"2013",0,"Total",27796,4919,"Census Tract 159.01, San Diego County, CA","14000US06073015901"
2013,"2013",0,"Total",38024,2500,"Census Tract 159.02, San Diego County, CA","14000US06073015902"
2013,"2013",0,"Total",67452,17239,"Census Tract 160, San Diego County, CA","14000US06073016000"
2013,"2013",0,"Total",65763,10074,"Census Tract 161, San Diego County, CA","14000US06073016100"
2013,"2013",0,"Total",87149,8112,"Census Tract 162.01, San Diego County, CA","14000US06073016201"
2013,"2013",0,"Total",35161,6638,"Census Tract 162.02, San Diego County, CA","14000US06073016202"
2013,"2013",0,"Total",37232,5844,"Census Tract 163.01, San Diego County, CA","14000US06073016301"
2013,"2013",0,"Total",41767,7701,"Census Tract 163.02, San Diego County, CA","14000US06073016302"
2013,"2013",0,"Total",68405,12963,"Census Tract 164.01, San Diego County, CA","14000US06073016401"
2013,"2013",0,"Total",51643,12410,"Census Tract 164.02, San Diego County, CA","14000US06073016402"
2013,"2013",0,"Total",43906,9878,"Census Tract 165.02, San Diego County, CA","14000US06073016502"
2013,"2013",0,"Total",54375,13780.999999999998,"Census Tract 165.03, San Diego County, CA","14000US06073016503"
2013,"2013",0,"Total",36893,3841,"Census Tract 165.04, San Diego County, CA","14000US06073016504"
2013,"2013",0,"Total",68173,5888,"Census Tract 166.05, San Diego County, CA","14000US06073016605"
2013,"2013",0,"Total",75865,10644,"Census Tract 166.06, San Diego County, CA","14000US06073016606"
2013,"2013",0,"Total",70709,6271,"Census Tract 166.07, San Diego County, CA","14000US06073016607"
2013,"2013",0,"Total",89917,11961,"Census Tract 166.08, San Diego County, CA","14000US06073016608"
2013,"2013",0,"Total",80561,6018,"Census Tract 166.09, San Diego County, CA","14000US06073016609"
2013,"2013",0,"Total",68824,13525,"Census Tract 166.10, San Diego County, CA","14000US06073016610"
2013,"2013",0,"Total",99069,12464,"Census Tract 166.12, San Diego County, CA","14000US06073016612"
2013,"2013",0,"Total",77596,17311,"Census Tract 166.13, San Diego County, CA","14000US06073016613"
2013,"2013",0,"Total",77500,18513,"Census Tract 166.14, San Diego County, CA","14000US06073016614"
2013,"2013",0,"Total",66037,8901,"Census Tract 166.15, San Diego County, CA","14000US06073016615"
2013,"2013",0,"Total",53608,10032,"Census Tract 166.16, San Diego County, CA","14000US06073016616"
2013,"2013",0,"Total",38218,5382,"Census Tract 166.17, San Diego County, CA","14000US06073016617"
2013,"2013",0,"Total",68563,9648,"Census Tract 167.01, San Diego County, CA","14000US06073016701"
2013,"2013",0,"Total",61747,5707,"Census Tract 167.02, San Diego County, CA","14000US06073016702"
2013,"2013",0,"Total",64761,9005,"Census Tract 168.02, San Diego County, CA","14000US06073016802"
2013,"2013",0,"Total",40894,5887,"Census Tract 168.04, San Diego County, CA","14000US06073016804"
2013,"2013",0,"Total",43750,9442,"Census Tract 168.06, San Diego County, CA","14000US06073016806"
2013,"2013",0,"Total",67180,12468,"Census Tract 168.07, San Diego County, CA","14000US06073016807"
2013,"2013",0,"Total",69716,6125,"Census Tract 168.09, San Diego County, CA","14000US06073016809"
