Latitude,Longitude,year,T.Plastic,T.Takeout,T.Smoke,T.Fishing,T.bags,T.Dist.M,T.Adults,T.People,T.Kg,N.cleanupAttempts,T.StdEffort,stdzdTotalPlastic,stdzdtakeout,stdzdsmoke,stdzdBags,stdzdFish
32.9914,-117.2729,2020,127,58,30,13,0,2661,9,10,8.62,1,26620,0.004770848986,0.002178812923,0.001126972201,0,0.0004883546206
32.9914,-117.2728,2018,1,1,0,0,1,861,1,1,0.01,1,862,0.001160092807,0.001160092807,0,0.001160092807,0
32.9915,-117.2738,2020,90,66,20,0,4,3011,3,3,3.63,1,9036,0.009960159363,0.007304116866,0.002213368747,0.0004426737494,0
32.9915,-117.2736,2018,240,80,160,0,2,61,1,1,7.62,1,62,3.870967742,1.290322581,2.580645161,0.03225806452,0
32.9915,-117.2734,2019,0,0,0,0,0,51,3,3,0.05,1,156,0,0,0,0,0
32.9915,-117.2733,2018,37,29,5,0,0,1921,2,2,1.83,1,3844,0.009625390219,0.007544224766,0.001300728408,0,0
32.9915,-117.2732,2020,31,23,5,0,0,8051,5,5,1.36,1,40260,0.0007699950323,0.0005712866369,0.0001241927471,0,0
32.9916,-117.2744,2020,53,29,17,3,0,161,1,1,2.26,1,162,0.3271604938,0.1790123457,0.1049382716,0,0.01851851852
32.9916,-117.2733,2019,36,26,9,0,2,61,2,2,3.4,1,124,0.2903225806,0.2096774194,0.07258064516,0.01612903226,0
32.9916,-117.2731,2020,150,47,100,0,0,6441,4,4,0.95,1,25768,0.005821173549,0.001823967712,0.003880782366,0,0
32.9917,-117.2731,2020,88,45,41,0,3,2671,10,11,0.73,1,29392,0.002994011976,0.001531028851,0.001394937398,0.0001020685901,0
32.9925,-117.2432,2019,7,4,1,0,0,1,3,3,0.28,1,6,1.166666667,0.6666666667,0.1666666667,0,0
32.9937,-117.2753,2016,26,6,18,0,0,222,6,6,4.54,2,1338,0.01943198804,0.004484304933,0.0134529148,0,0
32.9951,-117.2685,2020,54,35,18,0,1,1611,0,1,1.13,1,1612,0.03349875931,0.02171215881,0.0111662531,0.0006203473945,0
32.9955,-117.1935,2020,210,188,22,0,15,8051,3,3,6.8,1,24156,0.0086934923,0.007782745488,0.0009107468124,0.0006209637357,0
32.996,-117.2387,2020,0,0,0,0,0,1611,4,8,11.34,1,12896,0,0,0,0,0
32.9962,-117.276,2020,55,50,4,0,0,4021,3,3,1.85,1,12066,0.004558262887,0.004143875352,0.0003315100282,0,0
32.9967,-117.2721,2020,68,55,13,0,3,1611,2,4,0.45,1,6448,0.01054590571,0.008529776675,0.002016129032,0.0004652605459,0
32.9968,-117.2325,2020,16,16,0,0,0,3221,2,2,3.63,1,6444,0.002482929857,0.002482929857,0,0,0
32.997,-117.2491,2016,60,46,7,0,5,31,1,1,3.06,1,32,1.875,1.4375,0.21875,0.15625,0
32.997,-117.2489,2016,77,51,13,0,5,21,1,1,9.07,1,22,3.5,2.318181818,0.5909090909,0.2272727273,0
32.9976,-117.2765,2020,43,40,0,3,11,8051,1,4,1.81,1,32208,0.001335072032,0.001241927471,0,0.0003415300546,9.31E-05
32.9979,-117.2359,2020,5,5,0,0,0,1611,4,6,0.45,1,9672,0.0005169561621,0.0005169561621,0,0,0
32.9982,-117.277,2018,29,10,10,2,0,1,2,2,1.92,1,4,7.25,2.5,2.5,0,0.5
32.9989,-117.0937,2020,165,72,85,0,13,4831,1,3,9.53,1,14496,0.01138245033,0.004966887417,0.005863686534,0.000896799117,0
32.9992,-117.2501,2020,108,53,53,0,5,4831,3,3,0.54,1,14496,0.007450331126,0.003656181015,0.003656181015,0.0003449227373,0
32.9994,-117.274,2020,166,115,51,0,0,4021,2,2,9.07,1,8044,0.02063649925,0.01429636997,0.006340129289,0,0
32.9994,-117.1451,2020,39,33,4,0,1,6921,3,3,2.04,1,20766,0.001878069922,0.001589136088,0.0001926225561,4.82E-05,0
33.0003,-117.1277,2017,6,6,0,0,0,11,1,1,0.13,1,12,0.5,0.5,0,0,0
33.0006,-117.2776,2020,49,27,10,0,1,3221,1,2,1.36,1,6444,0.007603972688,0.004189944134,0.001551831161,0.0001551831161,0
33.0017,-117.2334,2020,74,59,11,0,5,2411,5,5,2.72,1,12060,0.006135986733,0.004892205638,0.000912106136,0.0004145936982,0
33.0018,-117.2777,2016,40,19,12,0,1,1411,3,3,1.33,1,4236,0.009442870633,0.004485363551,0.00283286119,0.0002360717658,0
33.0018,-117.1205,2016,31,24,3,0,4,1761,3,3,3.25,1,5286,0.005864547862,0.004540295119,0.0005675368899,0.0007567158532,0
33.0019,-117.2771,2020,112,92,20,0,4,931,3,3,3.63,1,2796,0.04005722461,0.03290414878,0.007153075823,0.001430615165,0
33.002,-117.1167,2016,13,7,0,1,0,2681,12,12,0.73,1,32184,0.0004039274174,0.0002174993786,0,0,3.11E-05
33.0024,-117.0646,2020,110,62,47,0,2,8051,3,5,4.08,1,40260,0.002732240437,0.001539990065,0.001167411823,4.97E-05,0
33.0025,-117.2781,2019,5,0,5,0,0,11,6,6,0.51,1,72,0.06944444444,0,0.06944444444,0,0
33.0026,-117.2772,2020,241,189,37,3,28,4831,3,3,1.36,1,14496,0.01662527594,0.01303807947,0.002552428256,0.001931567329,0.0002069536424
33.0026,-117.2661,2020,29,27,0,0,0,3221,2,2,2.27,1,6444,0.004500310366,0.004189944134,0,0,0
33.0032,-117.1914,2020,26,18,3,0,2,3221,2,2,2.49,1,6444,0.004034761018,0.002793296089,0.0004655493482,0.0003103662322,0
33.0032,-117.0294,2020,100,95,5,0,0,3221,3,5,9.07,1,16110,0.006207324643,0.005896958411,0.0003103662322,0,0
33.0034,-117.1163,2020,16,8,4,0,0,491,2,2,11.51,1,984,0.0162601626,0.008130081301,0.00406504065,0,0
33.0035,-117.2487,2020,8,7,1,0,0,1611,1,3,6.8,1,4836,0.001654259719,0.001447477254,0.0002067824648,0,0
33.0036,-117.1151,2016,19,18,0,0,4,1951,1,1,0.68,1,1952,0.009733606557,0.009221311475,0,0.002049180328,0
33.0036,-117.115,2016,14,7,0,7,3,1,2,2,1.88,1,4,3.5,1.75,0,0.75,1.75
33.0037,-117.1151,2016,12,8,3,0,1,4111,1,1,0.43,1,4112,0.002918287938,0.001945525292,0.0007295719844,0.0002431906615,0
33.0037,-117.115,2016,217,156,10,1,9,8304,6,6,14.46,4,49830,0.004354806342,0.00313064419,0.0002006823199,0.0001806140879,2.01E-05
33.0037,-117.1149,2016,46,34,3,0,10,1721,2,2,2.13,1,3444,0.01335656214,0.00987224158,0.0008710801394,0.002903600465,0
33.0038,-117.1184,2020,0,0,0,0,0,1,2,2,13.61,1,4,0,0,0,0,0
33.0038,-117.118,2020,11,6,1,0,0,571,2,2,1.06,1,1144,0.009615384615,0.005244755245,0.0008741258741,0,0
33.0038,-117.115,2016,47,47,0,0,9,4331,1,1,2.93,1,4332,0.01084949215,0.01084949215,0,0.002077562327,0
33.004,-117.1156,2016,18,16,0,0,0,1621,1,1,0.52,1,1622,0.0110974106,0.009864364982,0,0,0
33.004,-117.1153,2016,13,9,1,0,3,2871,2,2,1.45,1,5744,0.002263231198,0.001566852368,0.0001740947075,0.0005222841226,0
33.0041,-117.2726,2017,211,159,46,0,23,8051,22,67,3.18,1,539484,0.0003911144723,0.0002947260716,8.53E-05,4.26E-05,0
33.0041,-117.1157,2016,78,62,13,0,2,5301,2,2,1.22,1,10604,0.007355714825,0.005846850245,0.001225952471,0.0001886080724,0
33.0041,-117.1155,2016,4,0,2,0,0,2751,1,1,0.06,1,2752,0.001453488372,0,0.000726744186,0,0
33.0043,-117.1182,2020,86,49,21,1,5,561,2,2,20.13,1,1124,0.07651245552,0.04359430605,0.01868327402,0.004448398577,0.0008896797153
33.0044,-117.1159,2016,59,15,37,0,1,1041,1,1,1.06,1,1042,0.056621881,0.01439539347,0.03550863724,0.0009596928983,0
33.0047,-117.115,2016,22,14,6,0,0,1261,2,2,0.92,1,2524,0.008716323296,0.005546751189,0.002377179081,0,0
33.0051,-117.2511,2020,44,39,4,0,3,3221,2,2,2.38,1,6444,0.006828057107,0.006052141527,0.0006207324643,0.0004655493482,0
33.0051,-117.0145,2020,20,20,0,0,1,4671,1,1,0.45,1,4672,0.004280821918,0.004280821918,0,0.0002140410959,0
33.0052,-117.1215,2020,310,270,40,0,40,3381,1,2,14.51,1,6764,0.04583086931,0.03991720875,0.005913660556,0.005913660556,0
33.0052,-117.0123,2019,38,5,15,17,0,11,4,4,4.27,1,48,0.7916666667,0.1041666667,0.3125,0,0.3541666667
33.0056,-117.2477,2020,71,47,17,0,5,3221,2,2,1.59,1,6444,0.01101800124,0.007293606456,0.002638112973,0.0007759155804,0
33.0058,-117.0863,2017,5,5,0,0,1,51,1,1,0.13,1,52,0.09615384615,0.09615384615,0,0.01923076923,0
33.0062,-117.0885,2020,342,239,84,0,4,3221,2,2,4.54,1,6444,0.0530726257,0.03708876474,0.01303538175,0.0006207324643,0
33.0066,-117.2462,2020,102,73,2,4,3,3191,2,2,1.81,1,6384,0.01597744361,0.01143483709,0.000313283208,0.000469924812,0.000626566416
33.0067,-117.0381,2020,179,124,51,0,12,6441,3,3,7.62,1,19326,0.009262133913,0.006416226845,0.002638932009,0.0006209251785,0
33.0073,-117.0247,2020,61,47,12,0,7,1291,5,8,14.47,1,10336,0.005901702786,0.004547213622,0.001160990712,0.000677244582,0
33.0083,-117.1195,2020,198,70,115,0,2,3221,2,2,4.54,1,6444,0.03072625698,0.01086281813,0.01784605835,0.0003103662322,0
33.0093,-117.2074,2020,217,130,76,1,2,8051,1,4,1.81,1,32208,0.006737456533,0.004036264282,0.002359662196,6.21E-05,3.10E-05
33.01,-117.2629,2020,28,26,0,0,0,3221,3,3,0.45,1,9666,0.0028967515,0.002689840679,0,0,0
33.0128,-117.2611,2020,252,220,30,0,0,6441,1,4,3.45,1,25768,0.009779571562,0.008537721205,0.00116423471,0,0
33.0129,-117.1196,2019,0,0,0,0,0,11,100,100,0,1,1200,0,0,0,0,0
33.0131,-117.2361,2020,95,56,35,2,8,3221,1,1,6.8,1,3222,0.02948479205,0.017380509,0.01086281813,0.002482929857,0.0006207324643
33.0135,-117.2805,2020,0,0,0,0,0,4831,19,19,37.74,1,91808,0,0,0,0,0
33.014,-117.2784,2016,274,235,37,0,25,3221,55,55,7.26,1,177210,0.001546188138,0.001326110265,0.0002087918289,0.0001410755601,0
33.0156,-117.2813,2020,57,43,11,0,0,5631,2,2,8.16,1,11264,0.005060369318,0.003817471591,0.0009765625,0,0
33.016,-117.2587,2017,44,25,7,0,2,1091,2,2,2.79,1,2184,0.02014652015,0.01144688645,0.003205128205,0.0009157509158,0
33.0169,-117.2828,2016,513,334,167,0,8,3221,70,192,55.34,1,618624,0.0008292597765,0.0005399079247,0.0002699539623,1.29E-05,0
33.0188,-117.2803,2020,357,84,262,0,3,4021,1,1,3.4,1,4022,0.08876181004,0.02088513178,0.06514172054,0.0007458975634,0
33.0191,-117.2805,2020,378,105,262,0,3,1611,1,1,3.63,1,1612,0.2344913151,0.06513647643,0.1625310174,0.001861042184,0
33.0192,-117.2836,2017,85,80,3,0,4,1451,1,1,1.02,1,1452,0.0585399449,0.05509641873,0.002066115702,0.002754820937,0
33.0192,-117.2835,2016,17,13,2,2,1,71,2,2,0.45,1,144,0.1180555556,0.09027777778,0.01388888889,0.006944444444,0.01388888889
33.0192,-117.2834,2017,54,50,0,0,2,1,1,1,1.25,1,2,27,25,0,1,0
33.0193,-117.2838,2016,20,13,6,0,0,561,3,3,0.9,1,1686,0.0118623962,0.007710557533,0.003558718861,0,0
33.0193,-117.2818,2017,57,53,0,2,1,161,2,2,1.37,1,324,0.1759259259,0.1635802469,0,0.003086419753,0.006172839506
33.0196,-117.2828,2016,31,20,10,0,2,111,1,1,0.45,1,112,0.2767857143,0.1785714286,0.08928571429,0.01785714286,0
33.0197,-117.2033,2020,113,108,5,0,0,3221,1,1,11.34,1,3222,0.03507138423,0.03351955307,0.001551831161,0,0
33.0207,-117.2843,2016,46,19,13,0,2,151,4,4,1.86,1,608,0.07565789474,0.03125,0.02138157895,0.003289473684,0
33.021,-117.2846,2016,28,15,11,2,1,4431,1,1,0.97,1,4432,0.006317689531,0.003384476534,0.002481949458,0.000225631769,0.0004512635379
33.0211,-117.2846,2016,31,24,6,0,1,1091,1,1,3.19,1,1092,0.02838827839,0.02197802198,0.005494505495,0.0009157509158,0
33.0211,-117.2845,2016,114,43,69,0,6,2571,1,1,4.02,1,2572,0.04432348367,0.016718507,0.0268273717,0.00233281493,0
33.0211,-117.2844,2016,27,6,19,0,0,611,1,1,0.37,1,612,0.04411764706,0.009803921569,0.03104575163,0,0
33.0214,-117.286,2020,10,8,2,0,3,4021,5,5,3.18,1,20110,0.0004972650423,0.0003978120338,9.95E-05,0.0001491795127,0
33.0214,-117.2843,2016,28,20,6,0,0,1291,4,4,0.45,1,5168,0.005417956656,0.00386996904,0.001160990712,0,0
33.0218,-117.2836,2016,44,30,10,1,2,131,2,2,1.81,1,264,0.1666666667,0.1136363636,0.03787878788,0.007575757576,0.003787878788
33.0221,-117.1564,2020,26,22,0,0,9,3221,2,2,5.44,1,6444,0.004034761018,0.003414028554,0,0.001396648045,0
33.0225,-117.2857,2016,70,41,20,0,1,961,5,5,6.68,1,4810,0.01455301455,0.008523908524,0.004158004158,0.0002079002079,0
33.0226,-117.2265,2020,651,547,92,0,16,94951,40,59,76.54,1,5602168,0.0001162050121,9.76E-05,1.64E-05,2.86E-06,0
33.0258,-117.2772,2017,40,18,17,0,0,4431,2,2,0.45,1,8864,0.004512635379,0.002030685921,0.001917870036,0,0
33.0263,-117.0805,2020,69,40,20,0,11,41,1,1,1.81,1,42,1.642857143,0.9523809524,0.4761904762,0.2619047619,0
33.0285,-117.2563,2020,0,0,0,0,0,51,1,1,0,1,52,0,0,0,0,0
33.0293,-117.1854,2020,104,76,13,15,9,6441,3,3,5.44,1,19326,0.005381351547,0.003932526131,0.0006726689434,0.0004656938839,0.0007761564731
33.03,-117.0766,2020,110,65,20,2,2,62,25,25,4.81,2,1575,0.06984126984,0.04126984127,0.0126984127,0.00126984127,0.00126984127
33.0301,-117.0766,2020,0,0,0,0,0,1,15,15,6.8,1,30,0,0,0,0,0
33.0313,-117.1591,2020,16,12,4,0,2,3221,2,4,0.91,1,12888,0.001241464929,0.0009310986965,0.0003103662322,0.0001551831161,0
33.0315,-117.1547,2020,23,21,1,0,2,1611,1,1,2.27,1,1612,0.01426799007,0.01302729529,0.0006203473945,0.001240694789,0
33.033,-117.2913,2017,83,72,1,1,0,181,1,1,1.9,1,182,0.456043956,0.3956043956,0.005494505495,0,0.005494505495
33.033,-117.2913,2020,60,40,17,0,9,4831,3,11,0.57,1,53152,0.001128838049,0.0007525586996,0.0003198374473,0.0001693257074,0
33.0331,-117.2397,2020,30,12,15,1,1,31,2,2,0.93,1,64,0.46875,0.1875,0.234375,0.015625,0.015625
33.0331,-117.2396,2020,12,8,1,0,2,31,2,2,1.01,1,64,0.1875,0.125,0.015625,0.03125,0
33.0332,-117.2399,2020,16,10,2,0,4,51,3,3,0.23,1,156,0.1025641026,0.0641025641,0.01282051282,0.02564102564,0
33.0335,-117.2894,2020,0,0,0,0,0,1,1,1,10.21,1,2,0,0,0,0,0
33.0338,-116.5909,2020,50,50,0,0,0,3621,4,4,0.91,1,14488,0.003451131971,0.003451131971,0,0,0
33.034,-117.1521,2020,142,137,5,0,2,6441,3,4,47.63,1,25768,0.005510710959,0.005316671841,0.0001940391183,7.76E-05,0
33.0347,-117.2919,2019,32,18,11,1,0,981,4,4,7.35,1,3928,0.008146639511,0.004582484725,0.002800407332,0,0.0002545824847
33.0349,-117.2913,2019,80,60,16,0,1,381,1,1,4.36,1,382,0.2094240838,0.1570680628,0.04188481675,0.002617801047,0
33.0352,-117.2715,2020,51,36,9,1,3,11,1,1,2.58,1,12,4.25,3,0.75,0.25,0.08333333333
33.0353,-117.2717,2020,5,4,0,0,1,31,1,1,0.72,1,32,0.15625,0.125,0,0.03125,0
33.0357,-117.2903,2017,1,1,0,0,1,1,1,1,0.02,1,2,0.5,0.5,0,0.5,0
33.036,-117.1636,2020,37,24,9,0,4,3221,3,4,3.18,1,12888,0.002870887647,0.001862197393,0.0006983240223,0.0003103662322,0
33.036,-116.8972,2020,96,80,10,0,25,1061,4,4,4.54,1,4248,0.02259887006,0.01883239171,0.002354048964,0.005885122411,0
33.0401,-117.0887,2020,40,34,3,0,6,1611,1,1,2.49,1,1612,0.02481389578,0.02109181141,0.001861042184,0.003722084367,0
33.0407,-117.0566,2020,0,0,0,0,0,1,15,15,6.8,1,30,0,0,0,0,0
33.0414,-117.2969,2016,204,120,30,42,12,4686,12,12,18.84,6,56244,0.003627053552,0.002133560913,0.0005333902283,0.0002133560913,0.0007467463196
33.0426,-117.2963,2020,19,8,11,0,0,1611,2,2,1.13,1,3224,0.005893300248,0.002481389578,0.00341191067,0,0
33.0441,-117.2445,2020,61,41,17,0,0,3201,2,2,2.27,1,6404,0.00952529669,0.006402248595,0.002654590881,0,0
33.0442,-117.2915,2020,0,0,0,0,0,2771,5,5,10.43,1,13860,0,0,0,0,0
33.0453,-117.2925,2020,0,0,0,0,0,1,1,1,0.45,1,2,0,0,0,0,0
33.0464,-117.298,2017,123,65,55,0,0,761,2,2,5.86,1,1524,0.08070866142,0.04265091864,0.03608923885,0,0
33.0466,-117.2974,2020,8,8,0,0,3,1,1,1,0.25,1,2,4,4,0,1.5,0
33.0467,-117.2974,2020,8,8,0,0,1,21,1,1,0.53,1,22,0.3636363636,0.3636363636,0,0.04545454545,0
33.0472,-117.2965,2019,0,0,0,0,0,21,3,3,0,1,66,0,0,0,0,0
33.0473,-117.2986,2020,29,18,10,0,0,1611,1,3,5.08,1,4836,0.005996691481,0.003722084367,0.002067824648,0,0
33.0473,-117.2972,2020,89,61,9,0,1,401,5,5,1.78,1,2010,0.04427860697,0.03034825871,0.00447761194,0.0004975124378,0
33.0474,-117.2982,2019,26,13,4,0,0,2601,3,3,1.2,1,7806,0.003330771202,0.001665385601,0.0005124263387,0,0
33.0474,-117.2977,2020,9,8,0,0,0,2241,4,4,4.08,1,8968,0.001003568243,0.0008920606601,0,0,0
33.0474,-117.2963,2020,220,134,72,4,0,8741,30,30,4.99,1,262260,0.0008388621978,0.0005109433387,0.0002745367193,0,1.53E-05
33.0476,-117.2981,2017,274,129,95,5,1,1571,50,50,8.3,1,78600,0.003486005089,0.001641221374,0.001208651399,1.27E-05,6.36E-05
33.0476,-117.2976,2020,166,83,80,3,0,4831,2,3,4.9,1,14496,0.01145143488,0.005725717439,0.005518763797,0,0.0002069536424
33.0477,-117.2971,2019,24,15,3,0,0,2641,2,2,1.03,1,5284,0.004542013626,0.002838758516,0.0005677517033,0,0
33.0479,-117.2961,2020,390,167,205,0,1,481,4,4,1.86,1,1928,0.2022821577,0.08661825726,0.1063278008,0.0005186721992,0
33.0486,-117.2971,2020,187,104,57,0,16,1931,2,2,4.9,1,3864,0.04839544513,0.02691511387,0.0147515528,0.004140786749,0
33.0503,-117.2799,2020,121,52,58,0,13,2351,3,3,2.72,1,7056,0.01714852608,0.007369614512,0.008219954649,0.001842403628,0
33.051,-117.2727,2020,25,20,2,0,0,3221,1,1,0.45,1,3222,0.007759155804,0.006207324643,0.0006207324643,0,0
33.0519,-117.2699,2020,34,27,4,0,5,1141,2,2,1.13,1,2284,0.01488616462,0.01182136602,0.001751313485,0.002189141856,0
33.0544,-117.2976,2020,0,0,0,0,0,2,2,2,18.37,2,6,0,0,0,0,0
33.0581,-117.2943,2020,67,37,30,0,0,1051,2,2,2.72,1,2104,0.03184410646,0.01758555133,0.01425855513,0,0
33.0646,-117.3052,2016,1549,1002,509,14,23,4831,75,75,35.38,1,362400,0.004274282561,0.002764900662,0.001404525386,6.35E-05,3.86E-05
33.0662,-117.3059,2019,7,5,2,0,1,1,2,2,0.24,1,4,1.75,1.25,0.5,0.25,0
33.0663,-117.3059,2019,40,32,8,0,4,22,4,4,1.34,2,92,0.4347826087,0.347826087,0.08695652174,0.04347826087,0
33.0664,-117.3025,2020,49,35,10,0,0,4021,1,4,3.18,1,16088,0.003045748384,0.00217553456,0.0006215813028,0,0
33.0673,-117.2552,2020,264,203,53,0,2,2081,8,10,18.6,1,20820,0.01268011527,0.009750240154,0.002545629203,9.61E-05,0
33.0674,-117.2489,2020,77,63,11,0,7,2411,1,2,3.67,1,4824,0.01596185738,0.01305970149,0.00228026534,0.001451077944,0
33.0684,-117.2674,2020,250,141,85,0,20,3221,2,2,8.16,1,6444,0.03879577902,0.02188081937,0.01319056487,0.003103662322,0
33.0709,-117.0601,2020,0,0,0,0,0,2331,12,52,13.61,1,121264,0,0,0,0,0
33.071,-117.0708,2018,3,2,1,0,0,1,1,1,0.05,1,2,1.5,1,0.5,0,0
33.0714,-117.2939,2019,1,1,0,0,1,5731,1,1,0.01,1,5732,0.0001744591766,0.0001744591766,0,0.0001744591766,0
33.0718,-117.0669,2020,91,81,10,0,1,11,1,1,1.02,1,12,7.583333333,6.75,0.8333333333,0.08333333333,0
33.072,-117.3049,2020,1418,349,1021,0,9,1741,2,2,21.77,1,3484,0.4070034443,0.1001722158,0.293053961,0.002583237658,0
33.0725,-117.2655,2020,145,90,53,0,47,1611,5,5,0.91,1,8060,0.01799007444,0.0111662531,0.006575682382,0.005831265509,0
33.0728,-117.2662,2020,73,19,53,0,1,4831,3,3,6.8,1,14496,0.005035871965,0.001310706402,0.003656181015,6.90E-05,0
33.0731,-117.2646,2020,204,142,50,0,35,3941,4,9,27.22,1,35478,0.00575004228,0.00400248041,0.001409324088,0.0009865268617,0
33.074,-117.247,2020,4,3,1,0,0,3221,2,2,0.14,1,6444,0.0006207324643,0.0004655493482,0.0001551831161,0,0
33.0742,-117.2614,2020,73,70,0,0,8,3221,2,2,4.99,1,6444,0.01132836747,0.01086281813,0,0.001241464929,0
33.0742,-117.2613,2020,37,35,1,0,3,4831,1,3,4.99,1,14496,0.002552428256,0.002414459161,6.90E-05,0.0002069536424,0
33.0749,-117.308,2017,12,0,12,0,0,41,1,1,0.03,1,42,0.2857142857,0,0.2857142857,0,0
33.0752,-117.308,2017,26,4,21,0,1,31,1,1,0.13,1,32,0.8125,0.125,0.65625,0.03125,0
33.0757,-117.0419,2020,13,11,0,0,1,251,1,1,1.56,1,252,0.05158730159,0.04365079365,0,0.003968253968,0
33.0762,-117.2585,2020,29,25,4,0,0,1561,2,2,4.99,1,3124,0.009282970551,0.008002560819,0.001280409731,0,0
33.0768,-117.3054,2020,16,15,0,0,1,8421,4,4,1.36,1,33688,0.0004749465685,0.000445262408,0,2.97E-05,0
33.0792,-117.2976,2019,0,0,0,0,0,71,1,1,0.05,1,72,0,0,0,0,0
33.0792,-117.2974,2018,48,28,16,0,3,152,2,2,1.26,2,306,0.1568627451,0.09150326797,0.0522875817,0.009803921569,0
33.0794,-117.2576,2020,308,202,99,0,2,4831,3,3,5.44,1,14496,0.02124724062,0.01393487859,0.006829470199,0.0001379690949,0
33.0803,-117.2659,2020,150,116,21,0,30,3721,3,3,2.27,1,11166,0.01343363783,0.01038867992,0.001880709296,0.002686727566,0
33.0808,-117.2498,2020,40,37,1,0,2,6441,2,4,1.81,1,25768,0.001552312946,0.001435889475,3.88E-05,7.76E-05,0
33.0824,-117.0667,2020,190,123,18,2,3,3651,8,15,18.14,1,54780,0.003468419131,0.002245345016,0.0003285870756,5.48E-05,3.65E-05
33.0825,-117.2583,2018,39,17,12,3,0,21,3,3,7.23,1,66,0.5909090909,0.2575757576,0.1818181818,0,0.04545454545
33.0832,-117.3107,2016,175,56,35,64,1,7251,4,4,22.56,1,29008,0.006032818533,0.001930501931,0.001206563707,3.45E-05,0.002206287921
33.084,-117.3115,2020,159,50,101,0,3,4831,3,3,6.8,1,14496,0.01096854305,0.003449227373,0.006967439294,0.0002069536424,0
33.0848,-117.2967,2020,0,0,0,0,0,1831,2,2,0.23,1,3664,0,0,0,0,0
33.0848,-117.2338,2020,20,14,4,0,4,3221,1,2,0.45,1,6444,0.003103662322,0.002172563625,0.0006207324643,0.0006207324643,0
33.0849,-117.3116,2018,70,34,26,0,3,761,1,1,3.06,1,762,0.09186351706,0.04461942257,0.03412073491,0.003937007874,0
33.0849,-117.3113,2017,199,143,56,0,7,3221,203,203,362.87,1,654066,0.0003042506414,0.0002186323704,8.56E-05,1.07E-05,0
33.0851,-117.2442,2020,360,106,250,0,17,4831,3,3,4.54,1,14496,0.02483443709,0.007312362031,0.01724613687,0.001172737307,0
33.0855,-117.1501,2019,781,751,30,0,12,24141,13,19,113.4,1,458698,0.001702645313,0.001637242805,6.54E-05,2.62E-05,0
33.0889,-117.2422,2020,19,17,2,0,2,6441,3,4,1.02,1,25768,0.0007373486495,0.0006597330022,7.76E-05,7.76E-05,0
33.0904,-117.2311,2020,40,22,10,0,0,3221,2,2,1.59,1,6444,0.006207324643,0.003414028554,0.001551831161,0,0
33.093,-117.0854,2020,291,260,6,0,15,3221,2,2,13.83,1,6444,0.04515828678,0.04034761018,0.0009310986965,0.002327746741,0
33.0936,-117.3081,2020,8,6,1,0,0,31,3,3,0.38,1,96,0.08333333333,0.0625,0.01041666667,0,0
33.0949,-117.224,2020,98,57,35,2,9,3221,2,2,1.36,1,6444,0.01520794538,0.008845437616,0.005431409063,0.001396648045,0.0003103662322
33.0958,-117.2092,2017,2773,1886,820,3,182,28971,107,107,150.59,1,3100004,0.0008945149748,0.0006083863118,0.0002645157877,5.87E-05,9.68E-07
33.0967,-117.1966,2016,117,79,24,0,5,671,3,3,3,1,2016,0.05803571429,0.03918650794,0.0119047619,0.00248015873,0
33.0975,-117.3028,2017,120,57,12,15,3,63,9,9,6.66,3,576,0.2083333333,0.09895833333,0.02083333333,0.005208333333,0.02604166667
33.0981,-117.3165,2019,9,5,4,0,1,1191,2,2,0.24,1,2384,0.003775167785,0.002097315436,0.001677852349,0.0004194630872,0
33.0981,-117.1999,2018,138,58,50,0,6,661,4,4,4.69,1,2648,0.05211480363,0.02190332326,0.01888217523,0.002265861027,0
33.0982,-117.1986,2017,122,104,9,0,15,1161,3,3,3.97,1,3486,0.03499713138,0.0298336202,0.002581755594,0.00430292599,0
33.0999,-117.1927,2020,77,70,6,0,8,1051,2,2,15.88,1,2104,0.03659695817,0.03326996198,0.002851711027,0.003802281369,0
33.1,-117.3187,2017,42,16,20,0,0,682,6,6,0.96,2,4098,0.0102489019,0.003904343582,0.004880429478,0,0
33.1021,-117.0769,2020,248,172,68,1,4,3221,1,2,0.27,1,6444,0.03848541279,0.02669149597,0.01055245189,0.0006207324643,0.0001551831161
33.103,-117.3103,2020,193,38,152,0,3,1611,1,1,12.7,1,1612,0.1197270471,0.02357320099,0.09429280397,0.001861042184,0
33.104,-117.2017,2016,44,19,12,0,2,2071,4,4,1.65,1,8288,0.005308880309,0.002292471042,0.001447876448,0.0002413127413,0
33.1041,-117.0838,2019,16,11,2,3,0,51,10,10,3.18,1,520,0.03076923077,0.02115384615,0.003846153846,0,0.005769230769
33.1051,-117.2681,2020,88,42,42,0,4,124,16,16,1.78,4,2000,0.044,0.021,0.021,0.002,0
33.1051,-117.268,2018,176,144,16,0,6,222,4,4,4.78,2,892,0.197309417,0.1614349776,0.01793721973,0.006726457399,0
33.1053,-117.268,2018,25,12,12,0,0,71,1,1,1.3,1,72,0.3472222222,0.1666666667,0.1666666667,0,0
33.1053,-117.2679,2018,123,70,44,4,1,112,4,4,3.94,2,452,0.2721238938,0.1548672566,0.09734513274,0.002212389381,0.008849557522
33.1055,-117.2678,2018,15,8,6,0,0,11,1,1,0.83,1,12,1.25,0.6666666667,0.5,0,0
