latitude,longitude,year,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout,total_smoke
32.7608,-117.2517,2020,3,20,0,0,20,0
32.7608,-117.2516,2020,3,18,0,0,11,0
32.7608,-117.2515,2020,3,19,0,0,12,7
32.7608,-117.2513,2019,4,4,0,0,4,0
32.7608,-117.2513,2020,13,122,2,1,47,42
32.7608,-117.2512,2019,13,19,0,0,18,0
32.7608,-117.2512,2020,18,105,1,0,80,16
32.7608,-117.2511,2019,1,27,0,0,0,0
32.7608,-117.2511,2020,2,5,0,0,5,0
32.7608,-117.251,2020,1,8,0,0,0,8
32.7608,-117.2503,2020,1,4,0,0,0,1
32.7608,-117.2502,2020,1,4,0,0,0,4
32.7608,-117.2501,2020,2,6,1,0,2,3
32.7608,-117.25,2020,2,32,0,0,2,0
32.7608,-117.249,2020,1,2,0,0,2,0
32.7608,-117.2486,2020,1,34,0,0,0,34
32.7608,-117.248,2020,1,8,0,0,0,5
32.7608,-117.2473,2020,1,1,0,0,0,0
32.7608,-117.2456,2020,8,54,0,0,5,49
32.7608,-117.2455,2020,1,100,0,0,0,100
32.7609,-117.2524,2020,1,27,0,0,22,5
32.7609,-117.2523,2020,1,2,0,0,2,0
32.7609,-117.2522,2020,4,13,0,0,4,8
32.7609,-117.2521,2020,1,5,0,0,0,5
32.7609,-117.252,2020,1,1,0,0,0,1
32.7609,-117.2519,2020,1,2,0,0,0,2
32.7609,-117.2518,2020,3,21,3,0,6,12
32.7609,-117.2517,2020,2,3,0,0,0,1
32.7609,-117.2516,2020,1,1,0,0,1,0
32.7609,-117.2515,2020,2,23,2,0,11,0
32.7609,-117.2514,2020,2,3,0,0,1,2
32.7609,-117.2513,2020,3,17,1,0,10,4
32.7609,-117.2512,2019,4,20,0,0,20,0
32.7609,-117.2512,2020,2,15,0,0,14,1
32.7609,-117.2511,2019,21,48,12,0,36,0
32.7609,-117.2511,2020,3,7,1,0,0,0
32.7609,-117.251,2019,6,7,0,0,7,0
32.7609,-117.251,2020,9,52,0,0,20,5
32.7609,-117.2509,2019,1,10,0,0,10,0
32.7609,-117.2505,2020,1,12,0,0,0,11
32.7609,-117.2502,2020,4,26,0,0,7,19
32.7609,-117.2501,2020,6,31,0,0,10,21
32.7609,-117.25,2020,3,3,0,0,0,3
32.7609,-117.2455,2020,2,41,0,0,20,21
32.761,-117.2538,2020,1,29,0,0,25,0
32.761,-117.2529,2020,1,1,0,0,0,0
32.761,-117.2526,2020,3,14,0,0,14,0
32.761,-117.2525,2020,2,3,0,0,1,0
32.761,-117.2523,2020,2,17,0,0,5,0
32.761,-117.2522,2020,3,22,1,0,15,2
32.761,-117.2521,2020,2,2,1,0,1,0
32.761,-117.252,2020,1,3,0,0,3,0
32.761,-117.2519,2020,5,24,0,0,18,0
32.761,-117.2518,2020,3,4,1,0,0,1
32.761,-117.2517,2020,1,9,1,0,6,2
32.761,-117.2516,2020,2,3,0,0,2,0
32.761,-117.2514,2020,2,32,0,0,2,0
32.761,-117.2513,2020,1,5,0,0,0,5
32.761,-117.2512,2019,1,2,0,0,2,0
32.761,-117.2512,2020,1,1,0,0,0,1
32.761,-117.2511,2019,9,29,2,0,27,0
32.761,-117.2511,2020,1,1,0,0,0,1
32.761,-117.251,2019,10,13,2,0,11,0
32.761,-117.251,2020,1,92,0,0,52,40
32.761,-117.2508,2020,1,5,0,0,5,0
32.761,-117.2507,2020,1,2,0,0,0,0
32.761,-117.2506,2019,1,6,0,0,0,0
32.761,-117.2506,2020,1,3,1,0,0,0
32.761,-117.2504,2020,4,12,0,0,2,10
32.761,-117.2503,2020,4,12,0,0,0,8
32.761,-117.2502,2020,1,1,0,0,0,0
32.761,-117.2501,2020,1,19,0,0,0,19
32.761,-117.2481,2020,1,11,0,0,0,11
32.761,-117.2463,2020,1,1,0,0,0,1
32.761,-117.2455,2020,1,10,0,0,10,0
32.761,-117.2454,2020,1,55,0,0,0,55
32.7611,-117.2537,2020,2,3,0,0,2,1
32.7611,-117.2533,2020,1,2,0,0,0,1
32.7611,-117.2527,2020,1,2,1,0,1,0
32.7611,-117.2524,2020,3,20,1,0,15,2
32.7611,-117.2522,2020,2,24,0,0,24,0
32.7611,-117.252,2020,1,3,0,0,0,3
32.7611,-117.2519,2020,3,142,3,0,133,3
32.7611,-117.2518,2020,1,11,0,0,0,0
32.7611,-117.2517,2020,2,7,0,0,2,4
32.7611,-117.2515,2020,1,26,2,0,24,0
32.7611,-117.2513,2020,2,7,0,0,6,0
32.7611,-117.2512,2019,16,24,0,0,18,4
32.7611,-117.2512,2020,4,29,0,0,28,0
32.7611,-117.2511,2019,7,8,0,0,8,0
32.7611,-117.2511,2020,2,13,0,0,13,0
32.7611,-117.2507,2020,1,6,0,0,6,0
32.7611,-117.2504,2020,1,2,0,0,2,0
32.7611,-117.2503,2020,7,44,0,0,30,12
32.7611,-117.2502,2020,4,15,0,0,11,4
32.7611,-117.2491,2020,1,3,0,0,3,0
32.7611,-117.2487,2020,1,9,0,0,0,9
32.7611,-117.2463,2020,1,5,0,0,0,5
32.7611,-117.2455,2020,5,6,0,0,0,6
32.7611,-117.2454,2020,1,8,0,0,0,8
32.7612,-117.2529,2020,1,2,0,0,0,0
32.7612,-117.2527,2020,1,1,0,0,0,0
32.7612,-117.2525,2020,1,26,1,0,21,2
32.7612,-117.2523,2020,1,3,0,0,0,0
32.7612,-117.2521,2020,1,1,0,0,1,0
32.7612,-117.252,2020,1,2,0,0,2,0
32.7612,-117.2519,2020,4,46,0,0,0,3
32.7612,-117.2518,2020,1,1,0,0,0,1
32.7612,-117.2517,2020,5,24,0,0,19,3
32.7612,-117.2515,2020,2,7,0,0,2,0
32.7612,-117.2514,2020,1,1,0,0,1,0
32.7612,-117.2513,2019,2,4,0,0,0,0
32.7612,-117.2513,2020,1,2,0,0,0,2
32.7612,-117.2512,2019,10,319,0,0,319,0
32.7612,-117.2512,2020,1,7,0,0,0,5
32.7612,-117.2511,2019,10,22,2,0,20,0
32.7612,-117.2511,2020,1,2,0,0,0,0
32.7612,-117.251,2019,7,20,0,0,6,0
32.7612,-117.251,2020,7,9,2,0,1,5
32.7612,-117.2509,2019,8,16,6,0,8,2
32.7612,-117.2509,2020,5,58,9,0,42,5
32.7612,-117.2508,2019,10,12,0,0,12,0
32.7612,-117.2508,2020,1,1,0,0,0,1
32.7612,-117.2507,2019,7,8,0,0,8,0
32.7612,-117.2507,2020,1,125,0,0,125,0
32.7612,-117.2506,2019,7,11,0,0,11,0
32.7612,-117.2506,2020,1,1,0,0,0,1
32.7612,-117.2505,2019,10,14,0,0,13,0
32.7612,-117.2505,2020,2,5,0,0,1,4
32.7612,-117.2504,2020,6,30,0,0,8,16
32.7612,-117.2503,2020,5,23,0,0,4,19
32.7612,-117.2488,2020,1,17,0,0,7,10
32.7612,-117.2468,2020,1,1,0,0,0,0
32.7612,-117.2453,2020,1,1,0,0,1,0
32.7613,-117.2533,2020,1,1,0,0,1,0
32.7613,-117.2529,2020,7,16,0,0,16,0
32.7613,-117.2524,2020,1,4,0,0,0,3
32.7613,-117.2522,2020,1,45,0,0,45,0
32.7613,-117.2521,2020,2,28,0,0,27,0
32.7613,-117.252,2020,1,5,0,0,5,0
32.7613,-117.2519,2020,2,37,0,0,22,9
32.7613,-117.2516,2020,1,1,0,0,1,0
32.7613,-117.2508,2020,1,5,0,0,0,5
32.7613,-117.2507,2020,1,1,0,0,0,1
32.7613,-117.2506,2020,1,34,0,0,30,4
32.7613,-117.2505,2019,10,11,0,0,8,3
32.7613,-117.2505,2020,4,13,0,0,0,12
32.7613,-117.2504,2020,2,11,0,0,0,10
32.7613,-117.2483,2020,1,20,0,0,20,0
32.7613,-117.2455,2020,1,52,0,0,25,24
32.7613,-117.2453,2020,2,11,0,0,11,0
32.7614,-117.2536,2020,1,32,0,0,30,0
32.7614,-117.2529,2020,2,26,0,0,2,24
32.7614,-117.2527,2020,1,5,2,0,3,0
32.7614,-117.2526,2020,1,3,0,0,3,0
32.7614,-117.2523,2020,1,10,0,0,10,0
32.7614,-117.2522,2020,1,1,0,0,1,0
32.7614,-117.2516,2020,1,1,0,0,0,0
32.7614,-117.2515,2019,2,91,0,0,51,40
32.7614,-117.2513,2020,1,2,0,0,2,0
32.7614,-117.2507,2020,1,41,0,0,0,41
32.7614,-117.2506,2019,4,4,0,0,3,0
32.7614,-117.2506,2020,2,5,0,0,0,4
32.7614,-117.2505,2019,3,3,0,0,2,0
32.7614,-117.2505,2020,2,20,2,0,7,6
32.7614,-117.2504,2020,2,12,0,0,2,10
32.7614,-117.2489,2020,1,12,0,0,12,0
32.7614,-117.2487,2020,1,1,0,0,0,0
32.7614,-117.2484,2020,1,5,0,0,0,5
32.7614,-117.2454,2020,9,29,0,0,21,8
32.7615,-117.2538,2020,1,30,0,0,10,0
32.7615,-117.2537,2020,2,13,0,0,6,5
32.7615,-117.2535,2020,2,3,0,0,2,1
32.7615,-117.2534,2020,2,9,0,0,6,3
32.7615,-117.2531,2020,1,2,0,0,2,0
32.7615,-117.2527,2020,1,3,0,0,3,0
32.7615,-117.2525,2020,1,11,0,0,10,1
32.7615,-117.2522,2020,1,1,0,0,1,0
32.7615,-117.2521,2020,2,18,0,0,15,2
32.7615,-117.2518,2020,1,1,0,0,1,0
32.7615,-117.2515,2019,2,2,0,0,2,0
32.7615,-117.2514,2019,4,5,0,0,5,0
32.7615,-117.2514,2020,2,4,0,0,0,4
32.7615,-117.2513,2019,3,4,1,0,3,0
32.7615,-117.2513,2020,2,4,0,0,0,4
32.7615,-117.2512,2019,3,4,4,0,0,0
32.7615,-117.2512,2020,5,10,0,0,0,10
32.7615,-117.2511,2020,1,2,0,0,0,2
32.7615,-117.251,2020,8,16,0,0,0,16
32.7615,-117.2509,2019,1,1,0,1,0,0
32.7615,-117.2509,2020,3,19,0,0,15,4
32.7615,-117.2508,2020,3,6,0,0,2,4
32.7615,-117.2507,2020,2,7,0,0,6,0
32.7615,-117.2506,2019,2,2,0,0,0,0
32.7615,-117.2506,2020,3,20,0,0,8,12
32.7615,-117.2505,2020,1,1,0,0,0,0
32.7615,-117.2504,2020,4,22,0,0,1,21
32.7615,-117.2503,2020,2,3,0,0,2,0
32.7615,-117.2502,2020,1,3,0,0,3,0
32.7615,-117.2491,2020,1,1,0,0,1,0
32.7615,-117.2455,2020,1,75,0,0,0,75
32.7616,-117.2538,2020,1,8,0,0,8,0
32.7616,-117.2536,2020,2,28,0,0,17,11
32.7616,-117.2532,2020,1,1,0,0,1,0
32.7616,-117.2528,2020,1,11,0,0,10,1
32.7616,-117.2521,2020,1,2,0,0,0,0
32.7616,-117.2508,2020,1,4,0,0,0,4
32.7616,-117.2507,2020,2,3,0,0,3,0
32.7616,-117.2506,2019,4,4,0,0,0,3
32.7616,-117.2506,2020,2,18,0,1,1,15
32.7616,-117.2505,2020,1,32,0,0,32,0
32.7616,-117.2504,2020,4,70,0,0,19,0
32.7616,-117.2503,2020,4,78,26,0,25,11
32.7616,-117.2502,2020,1,20,0,0,0,20
32.7616,-117.2493,2020,1,1,0,0,1,0
32.7616,-117.2488,2020,1,8,0,0,8,0
32.7616,-117.2487,2020,1,1,0,0,1,0
32.7616,-117.2485,2020,1,1,0,0,0,0
32.7616,-117.2481,2020,1,19,0,0,0,19
32.7617,-117.2537,2020,2,32,0,0,29,1
32.7617,-117.2531,2020,1,2,0,0,2,0
32.7617,-117.253,2020,2,6,0,1,3,2
32.7617,-117.2527,2020,1,4,0,0,0,0
32.7617,-117.2526,2020,1,1,0,0,0,0
32.7617,-117.2524,2020,1,1,0,0,1,0
32.7617,-117.2523,2020,2,58,0,0,52,4
32.7617,-117.2522,2020,1,4,0,0,4,0
32.7617,-117.2521,2020,1,6,0,0,5,0
32.7617,-117.252,2020,1,12,0,0,6,3
32.7617,-117.2518,2020,2,2,0,0,0,0
32.7617,-117.2508,2020,2,20,0,0,10,0
32.7617,-117.2507,2020,5,43,0,0,25,16
32.7617,-117.2506,2020,16,97,0,0,24,24
32.7617,-117.2505,2020,40,861,2,0,578,23
32.7617,-117.2504,2020,30,694,5,0,473,22
32.7617,-117.2503,2020,6,144,0,0,90,2
32.7617,-117.2501,2020,1,8,0,0,0,0
32.7617,-117.2453,2020,1,31,0,0,0,30
32.7618,-117.2536,2020,1,3,1,0,2,0
32.7618,-117.2527,2020,1,20,0,0,18,0
32.7618,-117.2522,2020,2,35,0,0,20,10
32.7618,-117.2521,2020,2,7,0,0,7,0
32.7618,-117.252,2020,1,5,0,0,5,0
32.7618,-117.2517,2020,1,2,0,0,0,0
32.7618,-117.2508,2020,1,74,0,0,21,29
32.7618,-117.2507,2019,1,1,0,0,0,1
32.7618,-117.2507,2020,11,63,0,0,34,18
32.7618,-117.2506,2019,1,3,0,0,0,3
32.7618,-117.2506,2020,32,477,7,0,220,142
32.7618,-117.2505,2019,3,87,0,0,85,1
32.7618,-117.2505,2020,70,975,14,0,409,63
32.7618,-117.2504,2019,59,5444,49,10,3246,1386
32.7618,-117.2504,2020,207,2456,20,0,1362,314
32.7618,-117.2503,2019,18,492,11,0,304,77
32.7618,-117.2503,2020,39,786,45,0,418,197
32.7618,-117.25,2020,1,11,0,0,0,11
32.7618,-117.2497,2020,2,3,0,0,3,0
32.7618,-117.2496,2020,2,11,0,0,1,10
32.7618,-117.2495,2020,1,1,0,0,1,0
32.7618,-117.2464,2020,1,1,0,0,1,0
32.7619,-117.2538,2020,3,41,0,0,33,3
32.7619,-117.2536,2020,7,57,0,0,55,2
32.7619,-117.2535,2020,2,9,0,0,2,7
32.7619,-117.2523,2020,1,46,0,0,40,2
32.7619,-117.2518,2020,1,35,0,0,34,1
32.7619,-117.2512,2020,1,20,0,0,10,6
32.7619,-117.2508,2019,1,1,0,0,0,1
32.7619,-117.2508,2020,5,35,0,0,15,20
32.7619,-117.2507,2020,4,66,0,0,55,4
32.7619,-117.2506,2020,22,598,6,0,400,69
32.7619,-117.2505,2020,40,641,5,0,369,109
32.7619,-117.2504,2019,23,152,0,0,132,0
32.7619,-117.2504,2020,73,817,5,0,377,233
32.7619,-117.2503,2019,3,3,0,0,2,0
32.7619,-117.2503,2020,16,212,0,0,161,45
32.7619,-117.2491,2020,1,3,0,0,3,0
32.7619,-117.248,2020,1,24,0,0,19,3
32.762,-117.2536,2020,6,44,0,0,6,0
32.762,-117.2526,2020,1,2,0,0,1,0
32.762,-117.2524,2020,2,4,0,0,0,2
32.762,-117.2523,2020,3,19,2,0,1,11
32.762,-117.2522,2020,1,14,0,0,14,0
32.762,-117.252,2020,2,69,0,0,56,0
32.762,-117.2519,2020,1,5,0,0,0,5
32.762,-117.2518,2020,2,48,0,0,48,0
32.762,-117.2517,2020,3,64,0,0,56,0
32.762,-117.2514,2020,2,109,0,0,109,0
32.762,-117.2508,2020,4,25,0,0,12,2
32.762,-117.2507,2020,3,17,0,0,10,1
32.762,-117.2506,2020,5,115,1,0,70,39
32.762,-117.2505,2020,13,469,6,0,352,87
32.762,-117.2504,2019,8,14,0,0,13,0
32.762,-117.2504,2020,27,441,3,1,271,115
32.762,-117.2503,2020,18,114,7,1,91,11
32.762,-117.2499,2020,2,8,0,0,8,0
32.762,-117.2498,2020,3,20,0,0,20,0
32.7621,-117.2538,2020,1,13,0,0,13,0
32.7621,-117.2536,2020,4,42,1,0,41,0
32.7621,-117.2528,2020,1,1,0,0,1,0
32.7621,-117.2525,2020,1,4,0,0,1,2
32.7621,-117.2522,2020,2,7,0,0,6,0
32.7621,-117.2521,2020,1,5,0,0,0,0
32.7621,-117.2519,2020,1,1,0,0,1,0
32.7621,-117.2516,2020,1,250,0,0,250,0
32.7621,-117.251,2020,2,8,7,0,1,0
32.7621,-117.2509,2019,1,1,0,0,0,0
32.7621,-117.2509,2020,5,6,0,0,4,1
32.7621,-117.2508,2019,3,4,0,0,0,0
32.7621,-117.2508,2020,4,4,0,0,2,0
32.7621,-117.2506,2020,1,7,0,0,6,0
32.7621,-117.2505,2020,2,24,0,0,16,0
32.7621,-117.2504,2020,3,63,0,0,20,5
32.7621,-117.2503,2020,1,10,0,0,1,3
32.7621,-117.2501,2019,1,28,5,0,20,1
32.7621,-117.25,2019,3,206,0,0,106,100
32.7621,-117.25,2020,1,12,0,0,0,12
32.7621,-117.2499,2020,1,5,0,0,5,0
32.7622,-117.2528,2020,1,20,0,0,10,0
32.7622,-117.2526,2020,2,14,0,0,12,0
32.7622,-117.2525,2020,2,20,0,0,5,15
32.7622,-117.2524,2020,2,21,0,0,21,0
32.7622,-117.2522,2020,1,10,0,0,0,4
32.7622,-117.2517,2020,1,2,0,0,1,0
32.7622,-117.2508,2020,1,1,0,0,0,1
32.7622,-117.2507,2020,1,20,0,0,1,19
32.7622,-117.2504,2020,1,2,0,0,0,0
32.7622,-117.2498,2020,2,12,0,0,0,12
32.7623,-117.2535,2020,1,1,0,0,0,0
32.7623,-117.2534,2020,1,1,0,0,0,0
32.7623,-117.2528,2020,1,6,0,0,6,0
32.7623,-117.2527,2020,1,10,0,0,2,0
32.7623,-117.2526,2020,2,16,0,0,11,5
32.7623,-117.2525,2020,1,1,0,0,1,0
32.7623,-117.2524,2020,1,4,0,0,4,0
32.7623,-117.2523,2020,2,7,0,0,5,0
32.7623,-117.2509,2020,4,29,0,0,14,15
32.7623,-117.2506,2020,1,10,0,0,0,10
32.7623,-117.2503,2020,2,17,0,0,4,10
32.7623,-117.2502,2020,1,3,0,0,0,3
32.7624,-117.2528,2020,2,4,0,0,0,1
32.7624,-117.2527,2020,1,1,0,0,1,0
32.7624,-117.2526,2020,1,1,0,0,1,0
32.7624,-117.2524,2020,1,2,0,0,2,0
32.7624,-117.2523,2020,2,20,0,0,0,20
32.7624,-117.2522,2020,1,8,0,0,1,1
32.7624,-117.2521,2020,1,5,0,0,3,1
32.7624,-117.252,2020,2,4,1,0,1,0
32.7624,-117.2519,2020,1,4,0,0,4,0
32.7624,-117.251,2020,3,6,1,0,0,4
32.7624,-117.2509,2020,1,2,0,0,2,0
32.7624,-117.2506,2020,1,2,0,0,0,2
32.7624,-117.2479,2020,1,1,0,0,0,0
32.7625,-117.2535,2020,1,10,0,0,0,10
32.7625,-117.2534,2020,1,3,0,0,1,0
32.7625,-117.2529,2020,1,5,0,0,3,0
32.7625,-117.2526,2020,1,10,0,0,0,10
32.7625,-117.2525,2020,1,4,0,0,4,0
32.7625,-117.2524,2020,2,29,0,0,20,9
32.7625,-117.2523,2020,1,2,0,0,0,2
32.7625,-117.2521,2020,1,1,0,0,1,0
32.7625,-117.2511,2020,8,54,0,0,3,49
32.7625,-117.251,2020,2,3,0,0,0,2
32.7625,-117.2509,2020,1,10,0,0,10,0
32.7625,-117.2499,2020,1,30,0,0,0,30
32.7625,-117.2496,2020,1,30,0,0,0,30
32.7626,-117.2528,2020,3,47,0,0,15,32
32.7626,-117.2527,2020,1,3,0,0,0,0
32.7626,-117.2523,2020,1,30,0,0,30,0
32.7626,-117.2521,2020,1,18,0,0,18,0
32.7626,-117.251,2020,2,12,0,0,0,10
32.7626,-117.2509,2020,1,5,0,0,0,5
32.7626,-117.2493,2020,1,15,0,0,13,2
32.7626,-117.2482,2020,1,5,0,0,0,1
32.7627,-117.2536,2020,1,29,4,0,21,3
32.7627,-117.2535,2020,2,22,0,0,22,0
32.7627,-117.2526,2020,1,1,0,0,1,0
32.7627,-117.2524,2020,2,46,0,0,45,0
32.7627,-117.2523,2020,1,2,0,1,0,1
32.7627,-117.2518,2020,1,17,0,0,17,0
32.7627,-117.2512,2019,1,2,0,0,2,0
32.7627,-117.2512,2020,2,26,0,0,10,16
32.7627,-117.251,2020,4,11,0,0,4,7
32.7627,-117.25,2020,1,20,0,0,20,0
32.7628,-117.2533,2020,1,1,0,0,1,0
32.7628,-117.2525,2020,2,30,0,0,0,10
32.7628,-117.2524,2020,2,51,0,0,48,3
32.7628,-117.2522,2020,1,20,0,0,18,2
32.7628,-117.2521,2020,1,1,0,0,1,0
32.7628,-117.252,2020,1,6,0,0,5,1
32.7628,-117.2519,2020,2,41,0,0,33,0
32.7628,-117.2518,2020,2,90,1,0,14,75
32.7628,-117.2517,2020,1,22,0,0,22,0
32.7628,-117.2515,2020,1,5,0,0,0,5
32.7628,-117.2514,2020,1,9,0,0,9,0
32.7628,-117.2511,2020,1,1,0,0,1,0
32.7628,-117.2427,2020,1,5,0,0,0,5
32.7629,-117.2535,2020,1,2,0,0,0,0
32.7629,-117.2523,2020,4,10,0,0,8,2
32.7629,-117.2522,2020,1,21,0,0,17,4
32.7629,-117.2511,2020,3,20,0,0,5,15
32.763,-117.2535,2020,1,51,0,0,30,21
32.763,-117.2528,2020,1,2,0,0,2,0
32.763,-117.2526,2020,2,52,1,0,41,10
32.763,-117.2525,2020,1,2,0,0,0,0
32.763,-117.2524,2020,1,27,0,0,22,0
32.7631,-117.2531,2020,1,6,0,0,6,0
32.7631,-117.2526,2020,1,464,6,0,354,58
32.7631,-117.252,2020,1,1,0,0,1,0
32.7631,-117.2501,2020,1,1,0,0,0,0
32.7632,-117.2535,2020,1,3,0,0,3,0
32.7632,-117.2524,2020,3,23,0,0,11,12
32.7632,-117.2521,2020,2,35,0,0,30,0
32.7632,-117.2512,2020,1,2,0,0,2,0
32.7633,-117.2527,2020,1,10,0,0,10,0
32.7633,-117.2525,2020,2,5,0,0,3,2
32.7633,-117.2522,2020,1,38,0,0,38,0
32.7633,-117.2514,2020,1,11,0,0,1,10
32.7633,-117.2509,2020,1,3,0,0,0,3
32.7633,-117.2502,2020,2,21,0,0,20,0
32.7633,-117.2491,2020,1,11,0,0,7,2
32.7633,-117.2442,2020,1,1,0,0,1,0
32.7634,-117.2535,2020,2,7,0,0,5,2
32.7634,-117.2534,2020,2,4,0,0,3,0
32.7634,-117.253,2020,1,9,0,0,9,0
32.7634,-117.2524,2020,2,31,0,0,30,0
32.7634,-117.2523,2020,2,2,0,0,0,0
32.7634,-117.2522,2020,1,1,0,0,0,0
32.7634,-117.2521,2020,1,45,0,0,45,0
32.7634,-117.2513,2019,1,1,0,0,0,1
32.7634,-117.2491,2020,1,26,0,0,24,2
32.7634,-117.2438,2020,1,3,0,0,0,0
32.7635,-117.2524,2020,1,2,0,0,0,2
32.7635,-117.2523,2020,1,10,0,0,10,0
32.7635,-117.2521,2020,1,1,0,0,1,0
32.7635,-117.252,2020,1,11,0,0,0,11
32.7635,-117.2513,2020,1,5,0,0,1,4
32.7635,-117.2512,2020,1,4,0,0,4,0
32.7635,-117.2503,2020,1,4,0,0,0,0
32.7635,-117.2502,2020,1,2,0,0,2,0
32.7636,-117.2526,2020,1,1,0,0,1,0
32.7636,-117.2524,2020,1,3,0,0,0,0
32.7636,-117.2523,2020,3,39,0,0,27,12
32.7636,-117.2522,2020,1,48,0,0,28,20
32.7636,-117.2521,2020,1,2,0,0,0,0
32.7636,-117.252,2020,1,1,1,0,0,0
32.7636,-117.2513,2020,6,29,0,0,3,24
32.7636,-117.2512,2020,1,2,0,0,0,2
32.7636,-117.2508,2020,1,1,0,0,0,1
32.7636,-117.2507,2020,1,15,0,0,0,15
32.7636,-117.2506,2020,1,4,0,0,0,4
32.7636,-117.2442,2020,1,107,0,0,0,107
32.7637,-117.2534,2020,1,11,0,0,6,0
32.7637,-117.2532,2020,1,2,2,0,0,0
32.7637,-117.2526,2020,3,10,2,0,2,0
32.7637,-117.2524,2020,2,8,0,0,2,3
32.7637,-117.2523,2020,1,2,0,0,0,0
32.7637,-117.2522,2020,1,1,0,0,0,0
32.7637,-117.2521,2020,1,34,0,0,34,0
32.7637,-117.2514,2019,1,1,0,0,0,1
32.7637,-117.2513,2020,1,8,0,0,2,2
32.7637,-117.251,2020,1,25,0,0,0,25
32.7638,-117.2535,2020,1,13,1,0,6,2
32.7638,-117.2534,2020,3,27,0,0,22,5
32.7638,-117.2525,2020,1,30,0,21,9,0
32.7638,-117.2522,2020,2,31,0,0,27,0
32.7638,-117.2514,2019,2,4,0,0,3,1
32.7638,-117.2514,2020,2,8,0,0,0,7
32.7638,-117.2502,2020,1,3,0,0,1,2
32.7639,-117.2534,2020,1,65,0,0,65,0
32.7639,-117.2526,2020,1,13,0,0,8,5
32.7639,-117.2525,2020,1,1,0,0,0,0
32.7639,-117.2523,2020,1,12,0,0,12,0
32.7639,-117.252,2020,1,2,0,0,0,0
32.7639,-117.2513,2020,1,3,1,0,0,0
32.7639,-117.2505,2020,1,12,0,0,12,0
32.7639,-117.2501,2020,1,25,0,0,23,2
32.7639,-117.2432,2020,1,30,0,0,30,0
32.764,-117.2534,2020,1,8,0,0,6,0
32.764,-117.2533,2020,4,120,0,0,120,0
32.764,-117.2532,2020,1,40,0,0,0,40
32.764,-117.2528,2020,1,1,0,0,1,0
32.764,-117.2526,2020,1,1,0,0,1,0
32.764,-117.2525,2020,2,12,0,0,3,9
32.764,-117.2524,2020,3,12,0,0,7,5
32.764,-117.2523,2020,2,11,0,0,8,0
32.764,-117.2519,2020,1,31,0,0,1,30
32.764,-117.2515,2020,1,1,0,0,0,1
32.764,-117.2514,2020,2,2,0,0,0,2
32.764,-117.2513,2020,2,6,0,0,0,5
32.764,-117.2512,2020,5,13,0,0,2,10
32.764,-117.2506,2020,1,20,0,0,0,20
32.7641,-117.2523,2020,1,1,0,0,0,0
32.7641,-117.2522,2020,2,32,0,0,29,1
32.7641,-117.2515,2020,4,4,0,0,1,3
32.7641,-117.2513,2020,1,1,0,0,1,0
32.7641,-117.2431,2020,1,3,0,0,1,0
32.7642,-117.2528,2020,1,53,0,0,50,0
32.7642,-117.2527,2020,1,12,0,0,10,2
32.7642,-117.2525,2020,2,3,0,0,3,0
32.7642,-117.2524,2020,3,10,0,0,0,6
32.7642,-117.2523,2020,1,4,0,0,0,0
32.7642,-117.2507,2020,2,53,0,0,13,40
32.7642,-117.2506,2020,2,121,0,0,0,121
32.7643,-117.2535,2020,1,10,0,0,10,0
32.7643,-117.2534,2020,1,6,0,0,4,0
32.7643,-117.2527,2020,1,3,0,0,3,0
32.7643,-117.2524,2020,1,40,0,0,20,20
32.7643,-117.2514,2020,2,17,0,0,0,17
32.7643,-117.2513,2020,3,25,3,0,13,9
32.7643,-117.2491,2020,1,5,0,0,3,2
32.7643,-117.2447,2020,1,81,0,0,74,3
32.7643,-117.2431,2020,3,104,0,0,3,101
32.7644,-117.2532,2020,1,1,0,0,0,0
32.7644,-117.2528,2020,1,1,0,0,0,0
32.7644,-117.2527,2020,4,15,0,0,10,1
32.7644,-117.2526,2020,1,10,0,0,10,0
32.7644,-117.2525,2020,2,3,0,0,0,1
32.7644,-117.2524,2020,1,30,0,0,30,0
32.7644,-117.2522,2020,1,6,0,0,0,0
32.7644,-117.2515,2020,1,1,0,0,1,0
32.7644,-117.2514,2020,2,2,0,0,2,0
32.7644,-117.2512,2020,2,36,0,0,8,25
32.7644,-117.2509,2020,1,20,0,0,0,20
32.7644,-117.2508,2020,2,8,0,0,0,0
32.7644,-117.2507,2020,1,3,0,0,0,3
32.7644,-117.2506,2020,1,6,0,0,6,0
32.7644,-117.2504,2020,1,1,0,0,0,1
32.7644,-117.2503,2020,1,4,0,0,0,4
32.7644,-117.2498,2020,1,3,0,0,0,0
32.7645,-117.2533,2020,1,10,2,0,3,5
32.7645,-117.253,2020,1,7,0,0,2,0
32.7645,-117.2529,2020,1,7,0,0,7,0
32.7645,-117.2525,2020,1,5,0,0,0,5
32.7645,-117.2524,2020,4,13,0,0,6,4
32.7645,-117.2515,2020,2,15,0,0,1,14
32.7645,-117.2507,2020,3,20,3,0,0,17
32.7645,-117.2504,2020,21,83,9,0,55,11
32.7645,-117.2503,2020,1,1,0,0,0,1
32.7646,-117.2528,2020,1,2,0,0,0,0
32.7646,-117.2526,2020,1,10,0,0,10,0
